Tipo de jornada;Sectores de actividad CNAE 2009;Tiempo de trabajo;Periodo;Total
Jornada a tiempo completo;Industria;Horas pactadas;2012T1;170,1
Jornada a tiempo completo;Industria;Horas pactadas;2011T4;170,1
Jornada a tiempo completo;Industria;Horas pactadas;2011T3;170,1
Jornada a tiempo completo;Industria;Horas pactadas;2011T2;170,1
Jornada a tiempo completo;Industria;Horas pactadas;2011T1;170,1
Jornada a tiempo completo;Industria;Horas pactadas;2010T4;170,1
Jornada a tiempo completo;Industria;Horas pactadas;2010T3;170,1
Jornada a tiempo completo;Industria;Horas pactadas;2010T2;170,2
Jornada a tiempo completo;Industria;Horas pactadas;2010T1;170,2
Jornada a tiempo completo;Industria;Horas pactadas;2009T4;170,2
Jornada a tiempo completo;Industria;Horas pactadas;2009T3;170,2
Jornada a tiempo completo;Industria;Horas pactadas;2009T2;170,3
Jornada a tiempo completo;Industria;Horas pactadas;2009T1;170,3
Jornada a tiempo completo;Industria;Horas pactadas;2008T4;170,3
Jornada a tiempo completo;Industria;Horas pactadas;2008T3;170,4
Jornada a tiempo completo;Industria;Horas pactadas;2008T2;170,5
Jornada a tiempo completo;Industria;Horas pactadas;2008T1;170,6
Jornada a tiempo completo;Industria;Horas pagadas;2024T4;171,5
Jornada a tiempo completo;Industria;Horas pagadas;2024T3;171,4
Jornada a tiempo completo;Industria;Horas pagadas;2024T2;171,4
Jornada a tiempo completo;Industria;Horas pagadas;2024T1;171,6
Jornada a tiempo completo;Industria;Horas pagadas;2023T4;171,4
Jornada a tiempo completo;Industria;Horas pagadas;2023T3;171,2
Jornada a tiempo completo;Industria;Horas pagadas;2023T2;171,2
Jornada a tiempo completo;Industria;Horas pagadas;2023T1;171,3
Jornada a tiempo completo;Industria;Horas pagadas;2022T4;171,4
Jornada a tiempo completo;Industria;Horas pagadas;2022T3;171,3
Jornada a tiempo completo;Industria;Horas pagadas;2022T2;171,3
Jornada a tiempo completo;Industria;Horas pagadas;2022T1;171,4
Jornada a tiempo completo;Industria;Horas pagadas;2021T4;171,7
Jornada a tiempo completo;Industria;Horas pagadas;2021T3;171,3
Jornada a tiempo completo;Industria;Horas pagadas;2021T2;171,2
Jornada a tiempo completo;Industria;Horas pagadas;2021T1;171,3
Jornada a tiempo completo;Industria;Horas pagadas;2020T4;171,7
Jornada a tiempo completo;Industria;Horas pagadas;2020T3;171,2
Jornada a tiempo completo;Industria;Horas pagadas;2020T2;171
Jornada a tiempo completo;Industria;Horas pagadas;2020T1;171,5
Jornada a tiempo completo;Industria;Horas pagadas;2019T4;171,6
Jornada a tiempo completo;Industria;Horas pagadas;2019T3;171,6
Jornada a tiempo completo;Industria;Horas pagadas;2019T2;171,5
Jornada a tiempo completo;Industria;Horas pagadas;2019T1;171,5
Jornada a tiempo completo;Industria;Horas pagadas;2018T4;171,7
Jornada a tiempo completo;Industria;Horas pagadas;2018T3;171,4
Jornada a tiempo completo;Industria;Horas pagadas;2018T2;171,6
Jornada a tiempo completo;Industria;Horas pagadas;2018T1;171,3
Jornada a tiempo completo;Industria;Horas pagadas;2017T4;171,5
Jornada a tiempo completo;Industria;Horas pagadas;2017T3;171,4
Jornada a tiempo completo;Industria;Horas pagadas;2017T2;171,3
Jornada a tiempo completo;Industria;Horas pagadas;2017T1;171,3
Jornada a tiempo completo;Industria;Horas pagadas;2016T4;171,3
Jornada a tiempo completo;Industria;Horas pagadas;2016T3;171,3
Jornada a tiempo completo;Industria;Horas pagadas;2016T2;171,2
Jornada a tiempo completo;Industria;Horas pagadas;2016T1;171,1
Jornada a tiempo completo;Industria;Horas pagadas;2015T4;171,2
Jornada a tiempo completo;Industria;Horas pagadas;2015T3;171,2
Jornada a tiempo completo;Industria;Horas pagadas;2015T2;171,2
Jornada a tiempo completo;Industria;Horas pagadas;2015T1;171,2
Jornada a tiempo completo;Industria;Horas pagadas;2014T4;171,3
Jornada a tiempo completo;Industria;Horas pagadas;2014T3;171,2
Jornada a tiempo completo;Industria;Horas pagadas;2014T2;171,2
Jornada a tiempo completo;Industria;Horas pagadas;2014T1;171
Jornada a tiempo completo;Industria;Horas pagadas;2013T4;170,9
Jornada a tiempo completo;Industria;Horas pagadas;2013T3;170,9
Jornada a tiempo completo;Industria;Horas pagadas;2013T2;170,6
Jornada a tiempo completo;Industria;Horas pagadas;2013T1;170,7
Jornada a tiempo completo;Industria;Horas pagadas;2012T4;170,4
Jornada a tiempo completo;Industria;Horas pagadas;2012T3;170,3
Jornada a tiempo completo;Industria;Horas pagadas;2012T2;170,5
Jornada a tiempo completo;Industria;Horas pagadas;2012T1;170,4
Jornada a tiempo completo;Industria;Horas pagadas;2011T4;171,1
Jornada a tiempo completo;Industria;Horas pagadas;2011T3;171
Jornada a tiempo completo;Industria;Horas pagadas;2011T2;171
Jornada a tiempo completo;Industria;Horas pagadas;2011T1;171
Jornada a tiempo completo;Industria;Horas pagadas;2010T4;171,1
Jornada a tiempo completo;Industria;Horas pagadas;2010T3;170,6
Jornada a tiempo completo;Industria;Horas pagadas;2010T2;170,9
Jornada a tiempo completo;Industria;Horas pagadas;2010T1;171
Jornada a tiempo completo;Industria;Horas pagadas;2009T4;171
Jornada a tiempo completo;Industria;Horas pagadas;2009T3;170,8
Jornada a tiempo completo;Industria;Horas pagadas;2009T2;170,7
Jornada a tiempo completo;Industria;Horas pagadas;2009T1;170,9
Jornada a tiempo completo;Industria;Horas pagadas;2008T4;171,1
Jornada a tiempo completo;Industria;Horas pagadas;2008T3;171,4
Jornada a tiempo completo;Industria;Horas pagadas;2008T2;171,6
Jornada a tiempo completo;Industria;Horas pagadas;2008T1;171,8
Jornada a tiempo completo;Industria;Horas efectivas;2024T4;140
Jornada a tiempo completo;Industria;Horas efectivas;2024T3;128,8
Jornada a tiempo completo;Industria;Horas efectivas;2024T2;148,9
Jornada a tiempo completo;Industria;Horas efectivas;2024T1;146,4
Jornada a tiempo completo;Industria;Horas efectivas;2023T4;139,4
Jornada a tiempo completo;Industria;Horas efectivas;2023T3;129,8
Jornada a tiempo completo;Industria;Horas efectivas;2023T2;145,6
Jornada a tiempo completo;Industria;Horas efectivas;2023T1;151,7
Jornada a tiempo completo;Industria;Horas efectivas;2022T4;140,4
Jornada a tiempo completo;Industria;Horas efectivas;2022T3;129,7
Jornada a tiempo completo;Industria;Horas efectivas;2022T2;147,3
Jornada a tiempo completo;Industria;Horas efectivas;2022T1;149,5
Jornada a tiempo completo;Industria;Horas efectivas;2021T4;140,4
Jornada a tiempo completo;Industria;Horas efectivas;2021T3;131
Jornada a tiempo completo;Industria;Horas efectivas;2021T2;144,8
Jornada a tiempo completo;Industria;Horas efectivas;2021T1;147,4
Jornada a tiempo completo;Industria;Horas efectivas;2020T4;139,8
Jornada a tiempo completo;Industria;Horas efectivas;2020T3;127,6
Jornada a tiempo completo;Industria;Horas efectivas;2020T2;122,7
Jornada a tiempo completo;Industria;Horas efectivas;2020T1;148,4
Jornada a tiempo completo;Industria;Horas efectivas;2019T4;144,1
Jornada a tiempo completo;Industria;Horas efectivas;2019T3;130,7
Jornada a tiempo completo;Industria;Horas efectivas;2019T2;148,5
Jornada a tiempo completo;Industria;Horas efectivas;2019T1;154,2
Jornada a tiempo completo;Industria;Horas efectivas;2018T4;143,8
Jornada a tiempo completo;Industria;Horas efectivas;2018T3;131,4
Jornada a tiempo completo;Industria;Horas efectivas;2018T2;153,8
Jornada a tiempo completo;Industria;Horas efectivas;2018T1;150,7
Jornada a tiempo completo;Industria;Horas efectivas;2017T4;143,3
Jornada a tiempo completo;Industria;Horas efectivas;2017T3;133,3
Jornada a tiempo completo;Industria;Horas efectivas;2017T2;149,1
Jornada a tiempo completo;Industria;Horas efectivas;2017T1;155,7
Jornada a tiempo completo;Industria;Horas efectivas;2016T4;143,9
Jornada a tiempo completo;Industria;Horas efectivas;2016T3;132,9
Jornada a tiempo completo;Industria;Horas efectivas;2016T2;156,3
Jornada a tiempo completo;Industria;Horas efectivas;2016T1;148,1
Jornada a tiempo completo;Industria;Horas efectivas;2015T4;145,2
Jornada a tiempo completo;Industria;Horas efectivas;2015T3;133,2
Jornada a tiempo completo;Industria;Horas efectivas;2015T2;149,7
Jornada a tiempo completo;Industria;Horas efectivas;2015T1;152,8
Jornada a tiempo completo;Industria;Horas efectivas;2014T4;145,7
Jornada a tiempo completo;Industria;Horas efectivas;2014T3;132,5
Jornada a tiempo completo;Industria;Horas efectivas;2014T2;148,6
Jornada a tiempo completo;Industria;Horas efectivas;2014T1;153,5
Jornada a tiempo completo;Industria;Horas efectivas;2013T4;143,9
Jornada a tiempo completo;Industria;Horas efectivas;2013T3;130,9
Jornada a tiempo completo;Industria;Horas efectivas;2013T2;152,2
Jornada a tiempo completo;Industria;Horas efectivas;2013T1;149
Jornada a tiempo completo;Industria;Horas efectivas;2012T4;142,2
Jornada a tiempo completo;Industria;Horas efectivas;2012T3;129,9
Jornada a tiempo completo;Industria;Horas efectivas;2012T2;148,1
Jornada a tiempo completo;Industria;Horas efectivas;2012T1;153,5
Jornada a tiempo completo;Industria;Horas efectivas;2011T4;143,4
Jornada a tiempo completo;Industria;Horas efectivas;2011T3;130,2
Jornada a tiempo completo;Industria;Horas efectivas;2011T2;149,3
Jornada a tiempo completo;Industria;Horas efectivas;2011T1;153,9
Jornada a tiempo completo;Industria;Horas efectivas;2010T4;143,8
Jornada a tiempo completo;Industria;Horas efectivas;2010T3;132,4
Jornada a tiempo completo;Industria;Horas efectivas;2010T2;148,3
Jornada a tiempo completo;Industria;Horas efectivas;2010T1;149,9
Jornada a tiempo completo;Industria;Horas efectivas;2009T4;143,4
Jornada a tiempo completo;Industria;Horas efectivas;2009T3;128,2
Jornada a tiempo completo;Industria;Horas efectivas;2009T2;144,8
Jornada a tiempo completo;Industria;Horas efectivas;2009T1;149,1
Jornada a tiempo completo;Industria;Horas efectivas;2008T4;146,2
Jornada a tiempo completo;Industria;Horas efectivas;2008T3;129,7
Jornada a tiempo completo;Industria;Horas efectivas;2008T2;154,4
Jornada a tiempo completo;Industria;Horas efectivas;2008T1;149,2
Jornada a tiempo completo;Industria;Horas no trabajadas;2024T4;31,9
Jornada a tiempo completo;Industria;Horas no trabajadas;2024T3;42,8
Jornada a tiempo completo;Industria;Horas no trabajadas;2024T2;23
Jornada a tiempo completo;Industria;Horas no trabajadas;2024T1;25,5
Jornada a tiempo completo;Industria;Horas no trabajadas;2023T4;32,3
Jornada a tiempo completo;Industria;Horas no trabajadas;2023T3;41,6
Jornada a tiempo completo;Industria;Horas no trabajadas;2023T2;26
Jornada a tiempo completo;Industria;Horas no trabajadas;2023T1;19,9
Jornada a tiempo completo;Industria;Horas no trabajadas;2022T4;31,4
Jornada a tiempo completo;Industria;Horas no trabajadas;2022T3;41,8
Jornada a tiempo completo;Industria;Horas no trabajadas;2022T2;24,4
Jornada a tiempo completo;Industria;Horas no trabajadas;2022T1;22,2
Jornada a tiempo completo;Industria;Horas no trabajadas;2021T4;31,5
