Sectores de actividad CNAE 2009;Componentes del coste;Periodo;Total
Industria;Coste salarial pagos atrasados;2021T4;23,4
Industria;Coste salarial pagos atrasados;2021T3;19,4
Industria;Coste salarial pagos atrasados;2021T2;28,21
Industria;Coste salarial pagos atrasados;2021T1;24,12
Industria;Coste salarial pagos atrasados;2020T4;25,38
Industria;Coste salarial pagos atrasados;2020T3;21,73
Industria;Coste salarial pagos atrasados;2020T2;29,21
Industria;Coste salarial pagos atrasados;2020T1;26,45
Industria;Coste salarial pagos atrasados;2019T4;25,89
Industria;Coste salarial pagos atrasados;2019T3;23,4
Industria;Coste salarial pagos atrasados;2019T2;26,26
Industria;Coste salarial pagos atrasados;2019T1;27,8
Industria;Coste salarial pagos atrasados;2018T4;25,05
Industria;Coste salarial pagos atrasados;2018T3;26,6
Industria;Coste salarial pagos atrasados;2018T2;25,08
Industria;Coste salarial pagos atrasados;2018T1;25,78
Industria;Coste salarial pagos atrasados;2017T4;23,58
Industria;Coste salarial pagos atrasados;2017T3;22,32
Industria;Coste salarial pagos atrasados;2017T2;23,64
Industria;Coste salarial pagos atrasados;2017T1;25,73
Industria;Coste salarial pagos atrasados;2016T4;19,8
Industria;Coste salarial pagos atrasados;2016T3;22,14
Industria;Coste salarial pagos atrasados;2016T2;25,24
Industria;Coste salarial pagos atrasados;2016T1;22,86
Industria;Coste salarial pagos atrasados;2015T4;21,53
Industria;Coste salarial pagos atrasados;2015T3;27,01
Industria;Coste salarial pagos atrasados;2015T2;22,04
Industria;Coste salarial pagos atrasados;2015T1;22,21
Industria;Coste salarial pagos atrasados;2014T4;19,75
Industria;Coste salarial pagos atrasados;2014T3;18,9
Industria;Coste salarial pagos atrasados;2014T2;22,07
Industria;Coste salarial pagos atrasados;2014T1;21,15
Industria;Coste salarial pagos atrasados;2013T4;23,17
Industria;Coste salarial pagos atrasados;2013T3;18,02
Industria;Coste salarial pagos atrasados;2013T2;26
Industria;Coste salarial pagos atrasados;2013T1;35,04
Industria;Coste salarial pagos atrasados;2012T4;22,73
Industria;Coste salarial pagos atrasados;2012T3;20,16
Industria;Coste salarial pagos atrasados;2012T2;28,16
Industria;Coste salarial pagos atrasados;2012T1;38,57
Industria;Coste salarial pagos atrasados;2011T4;27,73
Industria;Coste salarial pagos atrasados;2011T3;24,71
Industria;Coste salarial pagos atrasados;2011T2;31,19
Industria;Coste salarial pagos atrasados;2011T1;48,77
Industria;Coste salarial pagos atrasados;2010T4;22,42
Industria;Coste salarial pagos atrasados;2010T3;18,43
Industria;Coste salarial pagos atrasados;2010T2;23,86
Industria;Coste salarial pagos atrasados;2010T1;27,88
Industria;Coste salarial pagos atrasados;2009T4;24,09
Industria;Coste salarial pagos atrasados;2009T3;18,96
Industria;Coste salarial pagos atrasados;2009T2;26,11
Industria;Coste salarial pagos atrasados;2009T1;22,75
Industria;Coste salarial pagos atrasados;2008T4;26,64
Industria;Coste salarial pagos atrasados;2008T3;20,31
Industria;Coste salarial pagos atrasados;2008T2;27,97
Industria;Coste salarial pagos atrasados;2008T1;49,87
Industria;Otros costes;2024T4;969,3
Industria;Otros costes;2024T3;959,76
Industria;Otros costes;2024T2;961,22
Industria;Otros costes;2024T1;958,9
Industria;Otros costes;2023T4;922,8
Industria;Otros costes;2023T3;907,1
Industria;Otros costes;2023T2;920,63
Industria;Otros costes;2023T1;916,09
Industria;Otros costes;2022T4;862,24
Industria;Otros costes;2022T3;847,07
Industria;Otros costes;2022T2;851,82
Industria;Otros costes;2022T1;852,9
Industria;Otros costes;2021T4;852,74
Industria;Otros costes;2021T3;832,15
Industria;Otros costes;2021T2;851,21
Industria;Otros costes;2021T1;852,2
Industria;Otros costes;2020T4;852,7
Industria;Otros costes;2020T3;807,83
Industria;Otros costes;2020T2;787,84
Industria;Otros costes;2020T1;822,33
Industria;Otros costes;2019T4;825,87
Industria;Otros costes;2019T3;807,86
Industria;Otros costes;2019T2;818,19
Industria;Otros costes;2019T1;816,64
Industria;Otros costes;2018T4;803,71
Industria;Otros costes;2018T3;790,54
Industria;Otros costes;2018T2;793,45
Industria;Otros costes;2018T1;794,08
Industria;Otros costes;2017T4;790,71
Industria;Otros costes;2017T3;777,1
Industria;Otros costes;2017T2;786,75
Industria;Otros costes;2017T1;789,07
Industria;Otros costes;2016T4;781,79
Industria;Otros costes;2016T3;773,96
Industria;Otros costes;2016T2;779,35
Industria;Otros costes;2016T1;780,74
Industria;Otros costes;2015T4;774,53
Industria;Otros costes;2015T3;768,99
Industria;Otros costes;2015T2;777,15
Industria;Otros costes;2015T1;786,32
Industria;Otros costes;2014T4;801,78
Industria;Otros costes;2014T3;785,39
Industria;Otros costes;2014T2;794,64
Industria;Otros costes;2014T1;807,17
Industria;Otros costes;2013T4;778,32
Industria;Otros costes;2013T3;791,81
Industria;Otros costes;2013T2;789,32
Industria;Otros costes;2013T1;808,25
Industria;Otros costes;2012T4;789,96
Industria;Otros costes;2012T3;764,59
Industria;Otros costes;2012T2;774,93
Industria;Otros costes;2012T1;794,48
Industria;Otros costes;2011T4;761,71
Industria;Otros costes;2011T3;735,19
Industria;Otros costes;2011T2;746,03
Industria;Otros costes;2011T1;759,51
Industria;Otros costes;2010T4;760,82
Industria;Otros costes;2010T3;730,52
Industria;Otros costes;2010T2;766,28
Industria;Otros costes;2010T1;783,61
Industria;Otros costes;2009T4;754,29
Industria;Otros costes;2009T3;732,13
Industria;Otros costes;2009T2;757,64
Industria;Otros costes;2009T1;778,9
Industria;Otros costes;2008T4;731,2
Industria;Otros costes;2008T3;696,42
Industria;Otros costes;2008T2;720,59
Industria;Otros costes;2008T1;704,13
Industria;Coste por percepciones no salariales;2024T4;87,63
Industria;Coste por percepciones no salariales;2024T3;81,05
Industria;Coste por percepciones no salariales;2024T2;83,9
Industria;Coste por percepciones no salariales;2024T1;88,6
Industria;Coste por percepciones no salariales;2023T4;82,72
Industria;Coste por percepciones no salariales;2023T3;72,89
Industria;Coste por percepciones no salariales;2023T2;87,89
Industria;Coste por percepciones no salariales;2023T1;86,52
Industria;Coste por percepciones no salariales;2022T4;78,48
Industria;Coste por percepciones no salariales;2022T3;63,15
Industria;Coste por percepciones no salariales;2022T2;72
Industria;Coste por percepciones no salariales;2022T1;77,91
Industria;Coste por percepciones no salariales;2021T4;93,2
Industria;Coste por percepciones no salariales;2021T3;72,78
Industria;Coste por percepciones no salariales;2021T2;91,87
Industria;Coste por percepciones no salariales;2021T1;92,83
Industria;Coste por percepciones no salariales;2020T4;100,93
Industria;Coste por percepciones no salariales;2020T3;83,66
Industria;Coste por percepciones no salariales;2020T2;99,67
Industria;Coste por percepciones no salariales;2020T1;77,13
Industria;Coste por percepciones no salariales;2019T4;84,1
Industria;Coste por percepciones no salariales;2019T3;65,87
Industria;Coste por percepciones no salariales;2019T2;75,71
Industria;Coste por percepciones no salariales;2019T1;74,49
Industria;Coste por percepciones no salariales;2018T4;82,38
Industria;Coste por percepciones no salariales;2018T3;68,76
Industria;Coste por percepciones no salariales;2018T2;72,11
Industria;Coste por percepciones no salariales;2018T1;75,03
Industria;Coste por percepciones no salariales;2017T4;77,66
Industria;Coste por percepciones no salariales;2017T3;65,27
Industria;Coste por percepciones no salariales;2017T2;73,99
Industria;Coste por percepciones no salariales;2017T1;78,05
Industria;Coste por percepciones no salariales;2016T4;83,89
Industria;Coste por percepciones no salariales;2016T3;72,62
Industria;Coste por percepciones no salariales;2016T2;76,19
Industria;Coste por percepciones no salariales;2016T1;78,08
Industria;Coste por percepciones no salariales;2015T4;82,1
Industria;Coste por percepciones no salariales;2015T3;70,28
Industria;Coste por percepciones no salariales;2015T2;78,76
Industria;Coste por percepciones no salariales;2015T1;88,53
Industria;Coste por percepciones no salariales;2014T4;108,28
Industria;Coste por percepciones no salariales;2014T3;86,45
Industria;Coste por percepciones no salariales;2014T2;96,86
Industria;Coste por percepciones no salariales;2014T1;110,89
Industria;Coste por percepciones no salariales;2013T4;102,32
Industria;Coste por percepciones no salariales;2013T3;111,8
Industria;Coste por percepciones no salariales;2013T2;114,98
Industria;Coste por percepciones no salariales;2013T1;135,33
Industria;Coste por percepciones no salariales;2012T4;133,44
Industria;Coste por percepciones no salariales;2012T3;109,54
Industria;Coste por percepciones no salariales;2012T2;130,52
Industria;Coste por percepciones no salariales;2012T1;149,19
Industria;Coste por percepciones no salariales;2011T4;125,46
Industria;Coste por percepciones no salariales;2011T3;94,79
Industria;Coste por percepciones no salariales;2011T2;107,98
Industria;Coste por percepciones no salariales;2011T1;124,14
Industria;Coste por percepciones no salariales;2010T4;134,93
Industria;Coste por percepciones no salariales;2010T3;104,14
Industria;Coste por percepciones no salariales;2010T2;139,55
Industria;Coste por percepciones no salariales;2010T1;158,41
Industria;Coste por percepciones no salariales;2009T4;139,19
Industria;Coste por percepciones no salariales;2009T3;115,9
Industria;Coste por percepciones no salariales;2009T2;142,85
Industria;Coste por percepciones no salariales;2009T1;165,33
Industria;Coste por percepciones no salariales;2008T4;130,1
Industria;Coste por percepciones no salariales;2008T3;92,2
Industria;Coste por percepciones no salariales;2008T2;115,69
Industria;Coste por percepciones no salariales;2008T1;102,49
Industria;Coste por I.T.;2024T4;19,18
Industria;Coste por I.T.;2024T3;16,85
Industria;Coste por I.T.;2024T2;19,37
Industria;Coste por I.T.;2024T1;20,69
Industria;Coste por I.T.;2023T4;17,93
Industria;Coste por I.T.;2023T3;15,52
Industria;Coste por I.T.;2023T2;17,5
Industria;Coste por I.T.;2023T1;19,5
Industria;Coste por I.T.;2022T4;16
Industria;Coste por I.T.;2022T3;14,42
Industria;Coste por I.T.;2022T2;16,76
Industria;Coste por I.T.;2022T1;18,81
Industria;Coste por I.T.;2021T4;14,76
Industria;Coste por I.T.;2021T3;13,47
Industria;Coste por I.T.;2021T2;15,3
Industria;Coste por I.T.;2021T1;15,64
Industria;Coste por I.T.;2020T4;14,5
Industria;Coste por I.T.;2020T3;12,97
Industria;Coste por I.T.;2020T2;23,69
Industria;Coste por I.T.;2020T1;18,05
Industria;Coste por I.T.;2019T4;13,6
Industria;Coste por I.T.;2019T3;11,64
Industria;Coste por I.T.;2019T2;13,92
Industria;Coste por I.T.;2019T1;16,36
Industria;Coste por I.T.;2018T4;13,79
Industria;Coste por I.T.;2018T3;11,72
Industria;Coste por I.T.;2018T2;13,78
Industria;Coste por I.T.;2018T1;15,99
Industria;Coste por I.T.;2017T4;12,89
Industria;Coste por I.T.;2017T3;11,18
Industria;Coste por I.T.;2017T2;13,07
Industria;Coste por I.T.;2017T1;14,63
Industria;Coste por I.T.;2016T4;12,22
Industria;Coste por I.T.;2016T3;10,74
Industria;Coste por I.T.;2016T2;12,95
Industria;Coste por I.T.;2016T1;13,78
Industria;Coste por I.T.;2015T4;11,99
Industria;Coste por I.T.;2015T3;10,31
Industria;Coste por I.T.;2015T2;12,22
Industria;Coste por I.T.;2015T1;13,93
Industria;Coste por I.T.;2014T4;13,21
Industria;Coste por I.T.;2014T3;10,55
Industria;Coste por I.T.;2014T2;12,99
Industria;Coste por I.T.;2014T1;13,89
Industria;Coste por I.T.;2013T4;12,92
Industria;Coste por I.T.;2013T3;10,73
Industria;Coste por I.T.;2013T2;13,25
Industria;Coste por I.T.;2013T1;13,26
Industria;Coste por I.T.;2012T4;11,18
Industria;Coste por I.T.;2012T3;10,17
Industria;Coste por I.T.;2012T2;12,39
Industria;Coste por I.T.;2012T1;14,81
Industria;Coste por I.T.;2011T4;12,99
Industria;Coste por I.T.;2011T3;11,45
Industria;Coste por I.T.;2011T2;13,86
Industria;Coste por I.T.;2011T1;15,69
Industria;Coste por I.T.;2010T4;13,13
Industria;Coste por I.T.;2010T3;12,63
Industria;Coste por I.T.;2010T2;14,93
Industria;Coste por I.T.;2010T1;15,53
Industria;Coste por I.T.;2009T4;15,77
Industria;Coste por I.T.;2009T3;13,21
Industria;Coste por I.T.;2009T2;14,02
Industria;Coste por I.T.;2009T1;15,62
Industria;Coste por I.T.;2008T4;14,46
Industria;Coste por I.T.;2008T3;12,94
Industria;Coste por I.T.;2008T2;15,68
Industria;Coste por I.T.;2008T1;17,7
Industria;Coste por desempleo parcial;2024T4;1,14
Industria;Coste por desempleo parcial;2024T3;0,59
Industria;Coste por desempleo parcial;2024T2;0,56
Industria;Coste por desempleo parcial;2024T1;0,72
Industria;Coste por desempleo parcial;2023T4;0,8
