Secciones de la CNAE-09;Componentes del coste;Periodo;Total
L Actividades inmobiliarias;Coste salarial ordinario por hora;2014T1;10,25
L Actividades inmobiliarias;Coste salarial ordinario por hora;2013T4;10,8
L Actividades inmobiliarias;Coste salarial ordinario por hora;2013T3;11,97
L Actividades inmobiliarias;Coste salarial ordinario por hora;2013T2;10,47
L Actividades inmobiliarias;Coste salarial ordinario por hora;2013T1;10,76
L Actividades inmobiliarias;Coste salarial ordinario por hora;2012T4;11,28
L Actividades inmobiliarias;Coste salarial ordinario por hora;2012T3;12,11
L Actividades inmobiliarias;Coste salarial ordinario por hora;2012T2;10,75
L Actividades inmobiliarias;Coste salarial ordinario por hora;2012T1;10,44
L Actividades inmobiliarias;Coste salarial ordinario por hora;2011T4;11,47
L Actividades inmobiliarias;Coste salarial ordinario por hora;2011T3;12,42
L Actividades inmobiliarias;Coste salarial ordinario por hora;2011T2;11,06
L Actividades inmobiliarias;Coste salarial ordinario por hora;2011T1;10,69
L Actividades inmobiliarias;Coste salarial ordinario por hora;2010T4;11,27
L Actividades inmobiliarias;Coste salarial ordinario por hora;2010T3;11,71
L Actividades inmobiliarias;Coste salarial ordinario por hora;2010T2;10,53
L Actividades inmobiliarias;Coste salarial ordinario por hora;2010T1;10,7
L Actividades inmobiliarias;Coste salarial ordinario por hora;2009T4;10,54
L Actividades inmobiliarias;Coste salarial ordinario por hora;2009T3;11,22
L Actividades inmobiliarias;Coste salarial ordinario por hora;2009T2;10,31
L Actividades inmobiliarias;Coste salarial ordinario por hora;2009T1;10,25
L Actividades inmobiliarias;Coste salarial ordinario por hora;2008T4;10,64
L Actividades inmobiliarias;Coste salarial ordinario por hora;2008T3;11,62
L Actividades inmobiliarias;Coste salarial ordinario por hora;2008T2;10,22
L Actividades inmobiliarias;Coste salarial ordinario por hora;2008T1;10,42
L Actividades inmobiliarias;Otros costes por hora;2024T4;5,68
L Actividades inmobiliarias;Otros costes por hora;2024T3;6,3
L Actividades inmobiliarias;Otros costes por hora;2024T2;5,24
L Actividades inmobiliarias;Otros costes por hora;2024T1;5,12
L Actividades inmobiliarias;Otros costes por hora;2023T4;5,41
L Actividades inmobiliarias;Otros costes por hora;2023T3;5,83
L Actividades inmobiliarias;Otros costes por hora;2023T2;5,17
L Actividades inmobiliarias;Otros costes por hora;2023T1;5,01
L Actividades inmobiliarias;Otros costes por hora;2022T4;4,93
L Actividades inmobiliarias;Otros costes por hora;2022T3;5,32
L Actividades inmobiliarias;Otros costes por hora;2022T2;5,81
L Actividades inmobiliarias;Otros costes por hora;2022T1;4,9
L Actividades inmobiliarias;Otros costes por hora;2021T4;4,89
L Actividades inmobiliarias;Otros costes por hora;2021T3;4,91
L Actividades inmobiliarias;Otros costes por hora;2021T2;4,83
L Actividades inmobiliarias;Otros costes por hora;2021T1;4,73
L Actividades inmobiliarias;Otros costes por hora;2020T4;5,03
L Actividades inmobiliarias;Otros costes por hora;2020T3;5,7
L Actividades inmobiliarias;Otros costes por hora;2020T2;5,66
L Actividades inmobiliarias;Otros costes por hora;2020T1;4,82
L Actividades inmobiliarias;Otros costes por hora;2019T4;4,53
L Actividades inmobiliarias;Otros costes por hora;2019T3;5,07
L Actividades inmobiliarias;Otros costes por hora;2019T2;4,42
L Actividades inmobiliarias;Otros costes por hora;2019T1;4,55
L Actividades inmobiliarias;Otros costes por hora;2018T4;4,68
L Actividades inmobiliarias;Otros costes por hora;2018T3;4,74
L Actividades inmobiliarias;Otros costes por hora;2018T2;4,37
L Actividades inmobiliarias;Otros costes por hora;2018T1;4,12
L Actividades inmobiliarias;Otros costes por hora;2017T4;4,33
L Actividades inmobiliarias;Otros costes por hora;2017T3;4,51
L Actividades inmobiliarias;Otros costes por hora;2017T2;3,92
L Actividades inmobiliarias;Otros costes por hora;2017T1;3,97
L Actividades inmobiliarias;Otros costes por hora;2016T4;4,21
L Actividades inmobiliarias;Otros costes por hora;2016T3;4,62
L Actividades inmobiliarias;Otros costes por hora;2016T2;4,15
L Actividades inmobiliarias;Otros costes por hora;2016T1;4,51
L Actividades inmobiliarias;Otros costes por hora;2015T4;3,95
L Actividades inmobiliarias;Otros costes por hora;2015T3;4,55
L Actividades inmobiliarias;Otros costes por hora;2015T2;4,24
L Actividades inmobiliarias;Otros costes por hora;2015T1;3,77
L Actividades inmobiliarias;Otros costes por hora;2014T4;4,02
L Actividades inmobiliarias;Otros costes por hora;2014T3;4,24
L Actividades inmobiliarias;Otros costes por hora;2014T2;3,96
L Actividades inmobiliarias;Otros costes por hora;2014T1;3,92
L Actividades inmobiliarias;Otros costes por hora;2013T4;4,12
L Actividades inmobiliarias;Otros costes por hora;2013T3;4,32
L Actividades inmobiliarias;Otros costes por hora;2013T2;4,22
L Actividades inmobiliarias;Otros costes por hora;2013T1;3,94
L Actividades inmobiliarias;Otros costes por hora;2012T4;4,2
L Actividades inmobiliarias;Otros costes por hora;2012T3;4,22
L Actividades inmobiliarias;Otros costes por hora;2012T2;3,84
L Actividades inmobiliarias;Otros costes por hora;2012T1;3,81
L Actividades inmobiliarias;Otros costes por hora;2011T4;4,78
L Actividades inmobiliarias;Otros costes por hora;2011T3;4,43
L Actividades inmobiliarias;Otros costes por hora;2011T2;3,83
L Actividades inmobiliarias;Otros costes por hora;2011T1;4,01
L Actividades inmobiliarias;Otros costes por hora;2010T4;4,18
L Actividades inmobiliarias;Otros costes por hora;2010T3;4,46
L Actividades inmobiliarias;Otros costes por hora;2010T2;4,59
L Actividades inmobiliarias;Otros costes por hora;2010T1;4,06
L Actividades inmobiliarias;Otros costes por hora;2009T4;4,28
L Actividades inmobiliarias;Otros costes por hora;2009T3;3,94
L Actividades inmobiliarias;Otros costes por hora;2009T2;4,3
L Actividades inmobiliarias;Otros costes por hora;2009T1;3,94
L Actividades inmobiliarias;Otros costes por hora;2008T4;4,17
L Actividades inmobiliarias;Otros costes por hora;2008T3;4,36
L Actividades inmobiliarias;Otros costes por hora;2008T2;3,79
L Actividades inmobiliarias;Otros costes por hora;2008T1;3,91
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2024T4;29,96
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2024T3;30,24
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2024T2;26,33
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2024T1;27,43
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2023T4;28,93
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2023T3;28,17
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2023T2;25,73
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2023T1;24,76
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2022T4;26,72
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2022T3;26,48
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2022T2;23,94
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2022T1;23,74
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2021T4;25,56
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2021T3;26,15
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2021T2;23,65
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2021T1;22,83
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2020T4;25,3
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2020T3;26,33
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2020T2;24,22
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2020T1;22,49
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2019T4;24,38
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2019T3;25,32
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2019T2;22,46
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2019T1;21,78
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2018T4;23,68
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2018T3;24,7
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2018T2;21,07
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2018T1;22,32
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2017T4;24,01
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2017T3;23,5
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2017T2;21,43
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2017T1;21,52
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2016T4;23,31
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2016T3;24,08
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2016T2;20,69
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2016T1;21,69
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2015T4;23,05
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2015T3;23,81
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2015T2;20,97
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2015T1;20,47
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2014T4;22,42
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2014T3;23,53
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2014T2;21,13
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2014T1;20,13
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2013T4;22,8
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2013T3;22,88
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2013T2;20,04
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2013T1;20,62
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2012T4;22,45
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2012T3;23,14
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2012T2;20,55
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2012T1;19,57
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2011T4;22,21
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2011T3;22,22
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2011T2;20,61
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2011T1;19,3
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2010T4;21,79
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2010T3;22,23
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2010T2;20,15
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2010T1;19,22
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2009T4;21,52
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2009T3;22,44
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2009T2;20,39
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2009T1;19,19
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2008T4;20,69
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2008T3;21,14
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2008T2;18,53
M Actividades profesionales, científicas y técnicas;Coste laboral total por hora;2008T1;18,67
M Actividades profesionales, científicas y técnicas;Coste salarial total por hora;2024T4;23,14
M Actividades profesionales, científicas y técnicas;Coste salarial total por hora;2024T3;22,92
M Actividades profesionales, científicas y técnicas;Coste salarial total por hora;2024T2;20,12
M Actividades profesionales, científicas y técnicas;Coste salarial total por hora;2024T1;21,02
M Actividades profesionales, científicas y técnicas;Coste salarial total por hora;2023T4;22,5
M Actividades profesionales, científicas y técnicas;Coste salarial total por hora;2023T3;21,35
M Actividades profesionales, científicas y técnicas;Coste salarial total por hora;2023T2;19,64
M Actividades profesionales, científicas y técnicas;Coste salarial total por hora;2023T1;18,88
M Actividades profesionales, científicas y técnicas;Coste salarial total por hora;2022T4;20,9
M Actividades profesionales, científicas y técnicas;Coste salarial total por hora;2022T3;20,31
M Actividades profesionales, científicas y técnicas;Coste salarial total por hora;2022T2;18,43
