Secciones de la CNAE-09;Componentes del coste;Periodo;Total
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2017T2;10,29
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2017T1;6,74
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2016T4;25,72
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2016T3;9,97
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2016T2;9,18
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2016T1;5,47
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2015T4;25,75
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2015T3;9,57
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2015T2;7,24
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2015T1;6,06
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2014T4;16,54
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2014T3;9,28
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2014T2;7,42
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2014T1;4,89
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2013T4;11,67
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2013T3;9,28
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2013T2;8,58
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2013T1;5,58
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2012T4;17,48
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2012T3;18,52
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2012T2;29,7
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2012T1;26,35
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2011T4;38,67
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2011T3;31,16
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2011T2;29,43
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2011T1;32,68
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2010T4;36,5
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2010T3;29,28
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2010T2;28,98
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2010T1;25,13
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2009T4;34,68
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2009T3;27,04
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2009T2;26,2
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2009T1;21,9
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2008T4;30,37
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2008T3;24,19
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2008T2;24,49
K Actividades financieras y de seguros;Subvenciones y bonificaciones de la S.Social;2008T1;22,26
K Actividades financieras y de seguros;Coste por despido;2024T4;25,01
K Actividades financieras y de seguros;Coste por despido;2024T3;32,92
K Actividades financieras y de seguros;Coste por despido;2024T2;22,64
K Actividades financieras y de seguros;Coste por despido;2024T1;28,48
K Actividades financieras y de seguros;Coste por despido;2023T4;19,76
K Actividades financieras y de seguros;Coste por despido;2023T3;24,21
K Actividades financieras y de seguros;Coste por despido;2023T2;14,32
K Actividades financieras y de seguros;Coste por despido;2023T1;63,14
K Actividades financieras y de seguros;Coste por despido;2022T4;65,88
K Actividades financieras y de seguros;Coste por despido;2022T3;26,88
K Actividades financieras y de seguros;Coste por despido;2022T2;43,29
K Actividades financieras y de seguros;Coste por despido;2022T1;175,16
K Actividades financieras y de seguros;Coste por despido;2021T4;64,75
K Actividades financieras y de seguros;Coste por despido;2021T3;43,8
K Actividades financieras y de seguros;Coste por despido;2021T2;109,07
K Actividades financieras y de seguros;Coste por despido;2021T1;41,48
K Actividades financieras y de seguros;Coste por despido;2020T4;73,85
K Actividades financieras y de seguros;Coste por despido;2020T3;47,54
K Actividades financieras y de seguros;Coste por despido;2020T2;23,91
K Actividades financieras y de seguros;Coste por despido;2020T1;18,93
K Actividades financieras y de seguros;Coste por despido;2019T4;48,91
K Actividades financieras y de seguros;Coste por despido;2019T3;56,77
K Actividades financieras y de seguros;Coste por despido;2019T2;17,1
K Actividades financieras y de seguros;Coste por despido;2019T1;41,01
K Actividades financieras y de seguros;Coste por despido;2018T4;60,6
K Actividades financieras y de seguros;Coste por despido;2018T3;73,6
K Actividades financieras y de seguros;Coste por despido;2018T2;115,94
K Actividades financieras y de seguros;Coste por despido;2018T1;114,96
K Actividades financieras y de seguros;Coste por despido;2017T4;121,31
K Actividades financieras y de seguros;Coste por despido;2017T3;116,99
K Actividades financieras y de seguros;Coste por despido;2017T2;42,94
K Actividades financieras y de seguros;Coste por despido;2017T1;44,91
K Actividades financieras y de seguros;Coste por despido;2016T4;100,09
K Actividades financieras y de seguros;Coste por despido;2016T3;73,23
K Actividades financieras y de seguros;Coste por despido;2016T2;73,33
K Actividades financieras y de seguros;Coste por despido;2016T1;48,81
K Actividades financieras y de seguros;Coste por despido;2015T4;99,85
K Actividades financieras y de seguros;Coste por despido;2015T3;227,91
K Actividades financieras y de seguros;Coste por despido;2015T2;102,74
K Actividades financieras y de seguros;Coste por despido;2015T1;54,59
K Actividades financieras y de seguros;Coste por despido;2014T4;84,97
K Actividades financieras y de seguros;Coste por despido;2014T3;107,17
K Actividades financieras y de seguros;Coste por despido;2014T2;123,79
K Actividades financieras y de seguros;Coste por despido;2014T1;185,31
K Actividades financieras y de seguros;Coste por despido;2013T4;262,95
K Actividades financieras y de seguros;Coste por despido;2013T3;354,72
K Actividades financieras y de seguros;Coste por despido;2013T2;58,6
K Actividades financieras y de seguros;Coste por despido;2013T1;146
K Actividades financieras y de seguros;Coste por despido;2012T4;70,63
K Actividades financieras y de seguros;Coste por despido;2012T3;64,59
K Actividades financieras y de seguros;Coste por despido;2012T2;63,63
K Actividades financieras y de seguros;Coste por despido;2012T1;118,98
K Actividades financieras y de seguros;Coste por despido;2011T4;104,03
K Actividades financieras y de seguros;Coste por despido;2011T3;234,39
K Actividades financieras y de seguros;Coste por despido;2011T2;321,91
K Actividades financieras y de seguros;Coste por despido;2011T1;228,55
K Actividades financieras y de seguros;Coste por despido;2010T4;77,14
K Actividades financieras y de seguros;Coste por despido;2010T3;49,1
K Actividades financieras y de seguros;Coste por despido;2010T2;46,08
K Actividades financieras y de seguros;Coste por despido;2010T1;22,88
K Actividades financieras y de seguros;Coste por despido;2009T4;38,88
K Actividades financieras y de seguros;Coste por despido;2009T3;42,59
K Actividades financieras y de seguros;Coste por despido;2009T2;45,07
K Actividades financieras y de seguros;Coste por despido;2009T1;38,62
K Actividades financieras y de seguros;Coste por despido;2008T4;40,84
K Actividades financieras y de seguros;Coste por despido;2008T3;14,9
K Actividades financieras y de seguros;Coste por despido;2008T2;36,63
K Actividades financieras y de seguros;Coste por despido;2008T1;39,75
L Actividades inmobiliarias;Coste laboral total;2024T4;3.243,54
L Actividades inmobiliarias;Coste laboral total;2024T3;3.110,22
L Actividades inmobiliarias;Coste laboral total;2024T2;3.128,97
L Actividades inmobiliarias;Coste laboral total;2024T1;3.037,97
L Actividades inmobiliarias;Coste laboral total;2023T4;3.106,24
L Actividades inmobiliarias;Coste laboral total;2023T3;2.965,57
L Actividades inmobiliarias;Coste laboral total;2023T2;3.091,63
L Actividades inmobiliarias;Coste laboral total;2023T1;3.203,05
L Actividades inmobiliarias;Coste laboral total;2022T4;3.024,98
L Actividades inmobiliarias;Coste laboral total;2022T3;2.718,17
L Actividades inmobiliarias;Coste laboral total;2022T2;3.050,11
L Actividades inmobiliarias;Coste laboral total;2022T1;2.930,25
L Actividades inmobiliarias;Coste laboral total;2021T4;2.855,54
L Actividades inmobiliarias;Coste laboral total;2021T3;2.473,1
L Actividades inmobiliarias;Coste laboral total;2021T2;2.714,26
L Actividades inmobiliarias;Coste laboral total;2021T1;2.635,74
L Actividades inmobiliarias;Coste laboral total;2020T4;2.758,87
L Actividades inmobiliarias;Coste laboral total;2020T3;2.512,67
L Actividades inmobiliarias;Coste laboral total;2020T2;2.624,05
L Actividades inmobiliarias;Coste laboral total;2020T1;2.873,04
L Actividades inmobiliarias;Coste laboral total;2019T4;2.606,87
L Actividades inmobiliarias;Coste laboral total;2019T3;2.427,38
L Actividades inmobiliarias;Coste laboral total;2019T2;2.610,14
L Actividades inmobiliarias;Coste laboral total;2019T1;2.634,39
L Actividades inmobiliarias;Coste laboral total;2018T4;2.505,18
L Actividades inmobiliarias;Coste laboral total;2018T3;2.319,19
L Actividades inmobiliarias;Coste laboral total;2018T2;2.432,97
L Actividades inmobiliarias;Coste laboral total;2018T1;2.406,69
L Actividades inmobiliarias;Coste laboral total;2017T4;2.452,49
L Actividades inmobiliarias;Coste laboral total;2017T3;2.222,9
L Actividades inmobiliarias;Coste laboral total;2017T2;2.395,43
L Actividades inmobiliarias;Coste laboral total;2017T1;2.370,68
L Actividades inmobiliarias;Coste laboral total;2016T4;2.379,56
L Actividades inmobiliarias;Coste laboral total;2016T3;2.182,35
L Actividades inmobiliarias;Coste laboral total;2016T2;2.358,98
L Actividades inmobiliarias;Coste laboral total;2016T1;2.262,29
L Actividades inmobiliarias;Coste laboral total;2015T4;2.336,28
L Actividades inmobiliarias;Coste laboral total;2015T3;2.180,96
L Actividades inmobiliarias;Coste laboral total;2015T2;2.294,76
L Actividades inmobiliarias;Coste laboral total;2015T1;2.103,07
L Actividades inmobiliarias;Coste laboral total;2014T4;2.303,74
L Actividades inmobiliarias;Coste laboral total;2014T3;2.071,16
L Actividades inmobiliarias;Coste laboral total;2014T2;2.175,61
L Actividades inmobiliarias;Coste laboral total;2014T1;2.074,97
L Actividades inmobiliarias;Coste laboral total;2013T4;2.319,56
L Actividades inmobiliarias;Coste laboral total;2013T3;2.157,34
L Actividades inmobiliarias;Coste laboral total;2013T2;2.325
L Actividades inmobiliarias;Coste laboral total;2013T1;2.173,25
L Actividades inmobiliarias;Coste laboral total;2012T4;2.498,41
L Actividades inmobiliarias;Coste laboral total;2012T3;2.182,32
L Actividades inmobiliarias;Coste laboral total;2012T2;2.288,65
L Actividades inmobiliarias;Coste laboral total;2012T1;2.241,37
L Actividades inmobiliarias;Coste laboral total;2011T4;2.637,89
L Actividades inmobiliarias;Coste laboral total;2011T3;2.223,67
L Actividades inmobiliarias;Coste laboral total;2011T2;2.318,56
L Actividades inmobiliarias;Coste laboral total;2011T1;2.344,17
L Actividades inmobiliarias;Coste laboral total;2010T4;2.510,91
L Actividades inmobiliarias;Coste laboral total;2010T3;2.196,36
L Actividades inmobiliarias;Coste laboral total;2010T2;2.366,28
L Actividades inmobiliarias;Coste laboral total;2010T1;2.253,22
L Actividades inmobiliarias;Coste laboral total;2009T4;2.371,03
L Actividades inmobiliarias;Coste laboral total;2009T3;1.984,35
L Actividades inmobiliarias;Coste laboral total;2009T2;2.219,3
L Actividades inmobiliarias;Coste laboral total;2009T1;2.167,96
L Actividades inmobiliarias;Coste laboral total;2008T4;2.365,81
L Actividades inmobiliarias;Coste laboral total;2008T3;2.141,56
L Actividades inmobiliarias;Coste laboral total;2008T2;2.277,8
L Actividades inmobiliarias;Coste laboral total;2008T1;2.118,73
L Actividades inmobiliarias;Coste salarial total;2024T4;2.479,26
L Actividades inmobiliarias;Coste salarial total;2024T3;2.344,27
